January,February,March,April,May,June,July,August,September,October,November,December
31,236,104,211,198,125,22,297,94,215,165,30
31,246,105,198,197,125,23,295,93,217,189,28
31,245,106,197,196,125,23,256,93,209,176,26
31,244,108,197,194,125,24,239,92,210,167,25
184,245,109,201,192,125,25,237,92,209,165,24
182,247,110,204,191,124,27,236,91,207,162,23
179,251,110,207,191,71,28,235,91,205,162,23
178,256,111,207,192,62,29,230,91,211,159,23
176,262,112,204,192,53,30,227,91,210,159,23
177,270,112,200,192,54,31,225,92,209,159,19
176,278,113,195,191,46,31,222,92,207,158,19
176,287,113,189,189,58,34,220,93,205,158,18
176,292,112,23,187,53,34,221,94,204,157,18
175,302,113,23,185,57,34,224,94,201,156,17
173,309,113,24,183,61,34,226,95,199,155,17
171,314,113,24,181,64,35,228,95,190,154,16
170,315,187,25,180,62,35,227,95,190,156,16
169,315,188,32,178,63,35,227,94,191,155,15
169,315,187,34,177,62,234,226,94,193,154,15
170,315,187,37,8,61,232,226,94,187,154,15
170,309,190,39,7,60,229,221,95,188,154,15
170,309,187,40,6,59,226,222,95,190,159,15
170,304,187,41,11,58,224,222,96,191,163,15
170,298,187,41,11,57,222,223,97,190,167,30
170,297,186,39,12,87,219,222,97,187,170,30
170,18,185,36,13,91,216,221,97,185,172,30
169,18,180,34,14,93,212,219,97,183,173,31
168,19,181,32,15,94,210,213,97,181,172,31
167,19,182,32,17,95,204,212,97,179,166,30
165,19,181,34,18,92,207,202,97,177,166,30
163,227,181,36,20,93,36,201,97,175,162,30
253,214,179,39,21,94,277,200,97,172,164,31
259,211,175,41,23,94,278,197,97,170,162,30
266,215,173,43,25,95,277,195,97,167,164,30
271,214,171,45,27,91,283,194,97,165,160,1
276,215,169,46,29,91,279,192,97,158,162,2
279,212,167,48,31,91,286,191,98,156,163,4
280,208,165,51,28,83,292,190,98,155,163,5
280,207,165,54,27,83,296,189,99,155,163,12
278,201,163,57,26,81,300,195,99,154,158,12
275,202,164,56,26,79,21,194,99,154,158,12
273,200,164,56,20,74,21,194,98,243,159,13
27,197,165,55,21,73,21,194,99,251,159,29
28,194,166,53,22,72,21,194,98,260,156,354
239,192,166,343,23,69,21,194,97,267,156,351
229,197,166,351,24,66,21,188,95,275,156,348
217,194,166,349,163,35,21,187,93,279,158,344
203,191,165,347,163,34,20,195,88,282,160,338
191,187,163,344,163,34,20,202,86,283,156,314
184,184,162,343,167,33,20,196,85,283,154,345
177,22,161,343,169,33,20,203,84,281,152,360
171,22,159,343,170,33,20,204,83,279,150,11
171,219,158,344,170,32,20,204,83,276,148,17
170,236,157,344,171,32,20,204,82,278,147,16
168,237,157,355,171,32,20,202,81,273,146,16
166,230,156,355,170,32,20,202,80,142,146,19
165,229,155,354,169,31,20,202,80,138,149,17
163,227,154,354,168,31,18,203,81,245,149,16
161,226,154,353,167,31,18,203,80,242,150,31
159,225,153,342,168,30,18,206,77,234,149,31
157,224,153,340,168,30,18,207,77,229,149,31
154,219,153,340,168,30,18,207,78,223,148,31
152,220,153,339,170,29,18,206,77,221,148,31
151,220,153,338,170,30,18,205,79,219,148,31
149,214,153,338,170,29,18,204,80,215,147,30
149,216,153,338,169,29,16,202,81,210,147,30
148,218,153,338,169,29,16,201,83,207,147,317
147,211,153,340,168,29,16,201,83,204,147,315
147,214,153,342,167,28,16,200,84,203,147,327
147,217,152,345,167,28,16,198,85,197,147,327
250,219,151,347,166,28,16,196,83,193,147,328
248,216,151,348,165,28,16,194,83,194,147,318
246,218,146,31,164,27,16,193,85,191,148,321
145,218,146,31,163,27,16,191,85,191,148,321
143,226,145,30,162,27,16,190,85,187,149,321
140,226,146,30,158,27,16,193,85,187,157,320
107,226,146,29,157,27,16,193,85,184,158,320
103,238,147,28,157,27,15,206,85,183,158,322
99,239,148,28,156,27,15,206,86,182,158,28
94,239,148,29,157,27,15,200,86,182,158,28
84,240,148,29,158,27,15,200,87,178,158,28
81,240,148,28,160,27,160,199,88,177,166,26
80,240,147,28,161,27,164,198,88,175,166,27
80,239,151,28,157,27,165,196,89,173,176,27
80,238,150,28,158,27,167,195,89,171,204,27
80,237,148,28,160,27,166,195,88,170,205,27
78,227,147,28,163,27,165,197,88,170,207,27
78,228,145,28,166,27,164,197,87,170,208,27
79,228,144,28,169,27,163,197,87,162,197,27
79,227,143,28,170,27,162,196,86,159,197,27
78,227,142,28,169,26,163,195,86,157,188,27
79,217,147,28,167,26,170,194,86,155,189,26
79,218,146,28,165,26,176,193,86,153,191,28
80,219,144,28,162,26,176,192,86,156,192,30
79,220,143,28,166,26,175,192,86,154,193,37
79,221,142,28,164,25,173,201,85,152,193,40
78,214,140,28,162,177,175,201,85,151,193,47
77,214,139,28,160,174,174,200,85,149,193,49
76,213,145,28,159,178,172,194,85,148,193,59
75,212,145,28,165,181,174,195,84,146,185,61
74,210,146,29,164,174,177,196,84,145,186,63
74,215,147,29,163,174,179,190,82,145,187,64
74,207,142,27,162,172,181,190,82,144,188,65
161,207,143,27,161,165,181,190,81,144,189,66
166,207,144,27,159,164,183,186,81,145,190,67
162,209,145,29,158,164,178,186,81,266,183,71
166,318,145,29,157,164,183,186,80,268,184,72
162,341,145,30,157,165,180,186,80,269,184,73
166,355,144,30,191,160,183,185,80,270,183,73
160,3,144,30,193,163,185,183,80,271,183,73
163,2,143,30,182,167,184,180,79,272,184,74
164,10,143,30,182,172,183,178,79,272,184,74
150,10,143,30,183,168,182,174,79,273,185,75
148,11,143,28,184,172,181,171,79,272,185,76
146,13,144,28,176,176,180,167,79,272,184,77
128,15,144,28,178,171,180,164,78,278,183,77
128,20,144,28,181,173,180,164,78,276,182,78
128,20,143,28,184,175,179,163,78,277,181,79
111,21,142,28,188,177,177,161,79,273,180,80
111,21,141,28,192,180,174,156,79,143,173,81
111,22,140,28,196,183,171,154,79,141,174,81
112,23,138,28,199,185,168,153,79,239,175,82
113,23,137,28,187,180,166,152,79,233,176,82
114,24,133,28,185,183,165,152,79,231,176,82
114,22,132,27,184,185,181,202,79,230,176,82
115,218,132,27,190,186,189,195,79,229,176,82
126,211,131,27,187,187,183,195,78,228,176,82
125,209,130,27,183,188,186,184,79,226,176,82
125,209,130,27,179,188,186,183,79,226,176,82
124,206,126,27,175,188,185,181,78,221,177,83
132,205,125,27,173,188,183,171,163,220,176,83
208,203,125,27,170,189,180,170,168,219,175,83
199,201,126,27,167,190,176,169,164,213,174,84
202,198,122,27,165,191,174,168,165,212,173,85
205,191,124,27,162,192,239,167,164,211,172,85
194,186,127,27,160,191,235,166,152,204,170,85
197,187,129,27,158,190,233,165,151,204,169,85
200,185,121,27,157,198,231,165,150,204,167,86
202,183,121,135,156,197,224,167,149,197,165,86
204,185,120,139,152,206,221,44,151,196,167,87
205,183,119,139,152,205,218,44,149,196,164,84
207,184,119,139,152,204,216,49,151,194,162,84
210,185,118,143,153,202,215,48,154,188,159,85
212,185,117,143,154,214,213,63,154,188,157,84
214,180,115,142,235,213,211,63,154,188,156,83
206,181,114,141,229,212,209,65,155,182,154,58
208,181,119,140,228,211,207,65,154,182,154,60
210,180,118,139,227,209,205,54,152,177,156,63
210,180,117,143,220,217,205,55,152,177,155,66
211,173,125,142,217,214,204,56,152,176,154,68
210,173,125,140,212,210,204,58,151,174,154,69
211,173,124,143,210,207,215,61,151,171,153,73
211,172,116,142,204,203,340,63,151,169,152,74
212,170,116,141,204,199,320,66,151,167,154,74
213,167,117,143,197,196,313,69,151,166,153,75
208,164,117,141,198,193,307,72,151,164,154,79
210,157,117,143,198,211,305,75,151,163,154,79
211,156,117,142,199,213,302,78,150,162,151,79
212,160,117,141,201,207,307,82,270,160,151,79
211,159,117,142,195,209,311,86,281,163,148,79
209,159,121,141,200,264,318,91,276,161,147,79
206,159,121,140,204,266,328,86,283,159,147,78
212,160,121,140,202,264,342,100,288,158,147,77
211,160,121,139,206,258,356,108,293,156,147,76
211,159,126,138,209,259,6,116,286,150,147,75
210,158,126,138,210,257,12,122,295,149,146,75
209,157,127,137,210,255,12,126,303,149,146,74
217,156,127,136,209,253,12,130,308,148,146,74
216,154,127,108,208,251,6,133,311,151,146,74
220,153,128,106,209,248,24,135,328,151,146,73
221,152,129,103,210,245,23,137,311,150,146,76
221,151,130,101,212,242,23,142,312,150,147,76
213,151,131,99,206,240,20,144,315,150,148,76
213,150,133,97,207,235,206,144,320,203,146,75
213,149,134,91,207,230,209,144,326,197,147,75
213,149,136,90,207,228,210,144,337,200,145,74
223,149,137,89,199,224,210,145,7,195,146,73
223,150,137,88,198,224,211,144,7,191,147,73
222,149,138,87,197,223,210,144,7,186,148,72
223,148,138,86,196,220,20,144,7,181,147,75
225,147,137,88,195,219,229,143,7,182,147,74
226,145,136,88,193,211,239,143,7,177,148,72
227,144,135,87,200,211,243,142,7,180,149,70
227,141,134,86,199,212,243,141,8,178,149,67
227,141,132,85,206,215,242,140,9,181,148,63
227,141,130,83,205,218,244,139,39,183,148,0
226,140,128,81,203,220,235,138,24,186,147,2
234,141,127,77,201,216,234,137,21,188,146,6
231,142,125,73,199,217,244,137,0,191,146,12
227,142,124,69,222,219,246,136,5,194,145,9
222,142,122,66,219,220,297,135,18,195,144,16
219,143,120,63,221,221,342,134,19,196,143,13
215,143,118,62,222,221,353,133,19,197,142,1
220,142,124,60,218,219,3,132,339,191,140,360
216,142,122,60,216,217,9,131,337,186,138,359
214,142,120,60,214,220,22,129,325,182,133,358
212,143,117,60,212,221,22,128,327,178,131,356
209,143,115,57,211,218,20,125,333,175,129,354
216,143,119,57,212,216,19,122,332,174,121,352
206,143,117,56,210,215,16,122,340,173,119,351
208,143,115,57,208,213,15,121,344,183,117,349
248,142,112,57,205,211,14,120,346,182,115,346
12,141,109,57,24,209,14,121,349,180,114,343
15,136,106,57,24,206,14,121,351,177,103,339
146,36,115,55,24,204,14,118,347,174,102,335
153,31,116,55,24,202,13,118,351,172,101,330
163,29,133,54,24,200,13,117,349,170,101,338
169,29,137,54,198,200,14,116,348,167,94,334
172,29,140,53,197,196,14,116,347,165,94,332
173,30,141,53,195,194,12,115,352,162,94,331
172,31,142,24,22,191,12,114,351,160,94,331
175,33,143,24,23,188,12,113,343,158,95,335
176,34,145,24,23,186,190,112,341,156,90,342
178,34,147,24,23,187,185,108,340,160,91,354
180,34,148,24,23,188,178,106,339,159,98,3
180,34,149,24,23,190,179,104,337,158,100,23
180,34,148,24,23,186,179,102,335,157,102,24
189,34,164,25,23,186,181,100,335,158,104,25
191,34,178,25,23,186,178,97,334,161,106,26
196,186,179,152,147,185,176,96,333,166,101,27
199,192,178,151,152,185,175,95,345,173,102,27
200,182,178,148,156,184,174,96,347,180,103,24
200,33,178,149,152,183,172,97,350,186,103,25
198,32,177,147,153,187,171,98,353,192,104,25
195,31,175,148,149,185,166,99,347,195,104,23
193,31,172,148,150,180,164,101,349,195,104,23
28,30,169,149,147,179,163,101,349,193,106,24
28,30,166,150,149,179,162,11,348,189,111,25
27,30,163,150,147,178,161,7,347,185,107,25
27,29,161,150,149,179,160,10,346,182,112,26
24,29,159,151,146,179,160,8,346,180,116,26
24,29,157,150,148,180,161,8,346,179,118,27
24,28,155,150,146,180,162,13,358,180,108,25
23,28,154,150,143,181,162,11,358,175,109,26
23,28,152,150,139,182,163,8,358,179,109,26
214,28,151,150,141,182,177,6,32,173,100,27
209,28,149,150,138,182,171,12,34,175,102,27
208,27,148,150,134,182,172,9,35,177,103,28
217,27,147,150,137,184,164,7,35,181,104,28
233,27,146,150,134,186,164,19,35,203,105,28
272,27,145,150,136,188,158,15,35,209,105,29
288,27,144,150,133,190,158,27,35,193,103,29
314,27,144,150,130,192,157,24,36,192,100,29
327,27,143,151,127,195,157,20,36,193,98,29
341,26,142,151,132,196,157,16,36,194,87,30
341,26,142,151,131,197,157,13,36,193,87,30
342,26,141,151,130,190,157,22,36,191,86,30
322,26,140,151,129,184,157,19,36,187,86,30
317,26,139,151,132,184,157,16,36,184,86,30
312,26,138,151,131,184,156,19,36,181,83,30
308,26,349,150,130,184,155,17,36,167,84,30
303,26,350,150,128,184,154,15,36,164,85,31
312,26,357,149,130,182,154,13,36,162,88,31
306,27,357,149,128,181,153,12,37,160,89,219
301,26,359,149,127,179,152,11,37,159,89,219
304,251,126,149,127,176,151,10,37,158,90,214
300,255,123,148,129,173,147,10,37,157,92,213
297,250,120,147,128,172,146,10,37,187,93,213
295,245,119,146,126,171,145,11,37,177,94,214
301,241,119,145,125,171,144,4,37,158,95,214
303,304,121,144,123,167,143,6,37,144,97,214
305,303,123,144,121,164,140,3,37,138,98,214
308,307,124,143,119,165,140,30,37,143,99,214
312,290,126,143,116,169,136,29,37,149,96,214
317,284,126,143,114,175,137,29,37,152,93,213
318,274,126,143,111,181,138,29,37,153,95,213
321,261,220,143,108,185,139,29,37,154,96,212
345,267,217,143,104,186,140,29,37,154,97,211
348,261,212,143,101,187,141,29,37,155,98,221
354,262,206,143,98,188,142,29,36,157,99,220
22,262,199,142,95,188,143,29,36,159,100,218
27,263,193,142,93,187,144,29,35,154,100,217
27,263,197,141,91,185,144,29,33,155,100,216
26,264,192,141,89,182,145,29,33,157,101,216
27,264,196,141,88,185,146,29,32,158,101,216
27,264,197,141,86,184,145,29,324,153,101,216
26,263,195,139,91,183,146,29,326,154,101,214
26,262,191,140,91,181,146,29,341,156,101,199
26,261,174,141,93,181,147,30,345,158,101,196
23,260,169,142,119,181,146,30,30,159,101,193
23,264,163,142,116,191,145,30,30,160,100,190
22,262,133,143,123,193,145,30,29,160,100,187
211,258,126,144,117,199,145,30,29,160,99,31
212,251,121,146,121,205,144,30,29,159,100,31
211,243,117,146,124,221,144,30,29,163,101,31
212,226,115,146,127,221,144,30,29,161,101,31
208,211,113,144,128,220,144,30,30,277,102,199
208,189,112,142,128,220,142,178,31,286,102,194
207,176,103,140,127,220,143,180,33,296,103,187
208,164,222,138,128,220,144,178,35,302,102,179
209,149,216,136,129,219,143,176,37,145,102,174
203,136,212,135,132,217,144,175,38,137,103,170
206,129,208,136,134,215,142,174,39,126,103,165
208,129,199,135,134,212,349,176,39,106,103,161
206,123,191,134,132,209,354,175,39,77,104,158
208,125,190,134,129,207,138,176,39,53,104,156
209,109,185,133,126,208,138,176,39,40,104,155
210,86,185,132,123,210,136,174,38,34,105,154
209,76,182,133,134,213,136,174,38,31,105,154
208,67,182,132,131,215,136,173,37,29,105,154
206,65,181,131,129,205,137,172,37,28,108,152
204,71,178,130,127,207,137,175,36,27,108,153
202,74,177,128,137,209,137,174,36,26,108,153
201,76,175,127,137,210,138,173,35,26,108,154
202,77,173,125,140,212,139,171,34,26,108,151
204,78,171,124,138,214,139,170,34,27,110,151
206,78,169,122,146,215,139,175,33,23,110,150
203,78,167,121,150,215,140,175,33,24,109,149
205,78,166,121,156,214,140,177,33,24,108,148
201,77,165,120,160,213,140,180,33,24,107,151
203,77,164,119,161,216,135,183,33,24,107,150
203,76,160,119,160,268,133,187,33,25,109,149
203,75,159,118,158,275,131,190,35,25,108,147
252,74,159,117,155,264,129,192,34,26,108,146
262,73,159,116,153,280,127,194,34,27,108,144
280,71,159,115,150,284,125,194,33,27,108,143
297,68,159,114,148,290,123,206,33,28,108,143
306,274,159,113,148,299,121,204,33,28,110,143
311,275,158,112,147,307,114,192,33,28,109,144
314,277,159,112,147,331,115,191,33,28,110,146
317,291,158,111,146,339,115,188,32,28,110,147
335,296,158,111,146,338,115,184,32,28,113,149
336,23,157,110,145,344,116,189,32,29,113,150
337,23,156,110,145,344,116,184,32,29,123,151
352,23,154,109,144,344,115,179,32,116,124,151
353,23,152,109,143,351,114,187,32,118,125,151
355,23,150,108,144,350,111,200,32,120,127,150
5,22,149,108,143,350,111,203,31,121,128,148
4,22,147,108,142,349,110,206,31,124,130,148
4,22,146,107,150,350,110,207,31,124,131,147
3,180,146,107,151,345,108,194,31,128,133,146
3,178,145,107,164,347,107,195,31,127,135,145
3,178,145,106,166,350,106,197,31,125,137,145
356,177,144,106,168,351,104,199,30,129,138,145
355,178,143,106,170,356,103,188,30,127,140,144
32,179,142,106,171,2,102,188,30,125,141,144
31,181,142,104,172,9,102,185,30,131,141,148
30,180,141,104,174,16,101,180,30,130,141,148
29,181,141,104,176,23,100,182,30,129,142,147
29,181,140,104,178,24,99,180,30,127,145,147
29,183,139,104,178,29,99,180,29,126,143,150
26,186,138,104,174,31,99,183,29,131,140,154
27,206,137,103,173,32,98,186,29,130,137,154
27,210,136,103,175,32,98,187,29,128,134,162
28,212,135,103,174,193,98,186,28,132,132,162
29,184,134,104,173,184,82,185,28,130,129,164
30,216,133,104,172,182,80,183,28,129,127,166
30,222,132,104,170,182,78,181,28,133,124,180
30,228,131,105,169,183,75,179,28,132,121,184
30,226,129,105,170,183,55,178,27,130,118,176
31,229,127,117,175,182,53,177,27,129,114,180
30,231,126,113,178,182,43,183,26,127,110,183
30,231,124,113,173,179,42,183,26,126,92,186
30,229,122,111,174,180,42,206,26,124,89,189
30,222,120,111,176,181,42,205,26,125,87,191
30,220,118,113,183,182,41,190,26,123,87,182
27,220,116,113,185,183,41,190,25,121,86,183
27,219,115,112,189,184,45,191,25,118,86,183
27,220,114,111,193,184,45,204,25,116,86,184
27,219,113,110,198,184,46,206,25,113,89,184
27,306,112,107,205,183,46,207,25,110,88,184
27,307,111,103,210,180,45,207,192,107,88,183
27,315,111,102,212,178,47,207,190,105,87,182
27,309,110,97,214,174,47,206,188,102,86,181
27,316,109,100,215,170,46,204,190,99,90,180
27,323,108,98,213,166,48,202,187,98,89,179
27,349,108,95,211,162,47,200,188,97,88,179
27,349,107,100,210,158,47,197,184,97,95,171
27,358,106,97,208,153,46,195,183,96,97,180
27,358,105,100,207,148,46,192,181,97,101,181
27,358,104,97,206,21,44,205,181,97,97,182
25,335,103,95,205,21,43,203,182,96,99,183
24,338,103,100,203,22,43,200,184,96,101,184
24,22,102,98,200,22,42,198,183,95,102,184
24,25,101,95,204,22,42,196,183,94,102,185
24,29,100,91,202,22,41,197,183,92,102,185
24,29,100,87,201,22,41,197,183,90,101,186
25,31,100,91,201,22,40,198,183,88,101,186
23,30,100,88,200,22,40,199,183,86,101,186
23,30,100,90,198,22,39,200,183,94,101,186
23,29,100,88,196,22,154,200,182,78,101,184
23,29,98,88,193,182,153,199,182,78,103,183
23,30,99,88,190,183,152,203,181,78,103,180
23,29,99,88,189,184,149,202,180,77,103,178
23,181,99,88,186,183,149,196,179,77,102,177
23,189,99,88,182,187,150,192,174,77,102,174
23,187,97,88,182,187,150,188,172,77,101,277
24,28,97,88,179,193,154,177,168,76,100,282
21,28,97,88,179,190,156,171,165,76,100,285
21,28,97,88,179,188,158,170,163,76,99,307
21,27,97,88,178,189,157,171,161,76,100,313
21,28,96,88,176,188,158,165,159,77,99,320
22,27,96,88,175,188,156,156,158,77,101,327
22,27,95,87,175,188,159,152,157,78,100,333
22,26,95,85,175,189,162,142,157,78,99,340
22,252,95,83,173,188,162,136,156,83,99,16
20,242,96,81,171,188,164,136,155,84,100,16
20,242,96,79,170,187,165,135,154,84,100,17
231,243,96,79,169,186,172,135,154,84,101,18
231,243,97,79,168,186,171,130,149,84,101,19
230,242,104,80,168,185,175,130,148,84,101,20
228,232,105,81,169,187,178,129,147,84,100,22
226,230,128,83,170,188,177,128,146,84,99,23
224,221,129,84,170,190,175,128,145,84,98,24
223,215,130,84,169,190,171,128,145,84,97,24
222,214,130,85,160,191,160,125,145,91,95,25
216,209,131,85,159,192,157,125,145,90,94,25
217,210,131,83,157,192,160,126,145,90,94,26
218,206,131,83,155,193,157,123,145,89,94,26
208,208,131,85,158,192,155,121,145,89,94,26
209,205,131,85,156,191,153,123,145,88,95,26
204,207,140,85,153,189,152,124,145,93,96,27
203,202,140,84,151,187,151,125,145,91,100,27
203,203,140,84,143,184,151,125,146,89,104,27
206,203,140,84,141,184,158,126,146,88,117,26
204,197,140,84,140,181,159,128,146,86,124,26
206,198,140,84,138,179,153,128,145,90,131,26
209,198,140,84,138,176,153,129,144,88,130,26
211,197,139,29,137,173,152,129,143,87,133,86
212,201,139,29,136,172,152,129,143,126,133,92
204,196,139,28,136,170,151,129,142,121,131,93
214,190,139,28,135,169,151,129,141,117,126,98
214,191,138,28,135,168,151,124,140,112,120,101
214,199,138,31,134,166,150,123,140,110,115,107
214,214,137,32,135,164,150,122,140,105,110,109
214,216,137,34,313,162,150,120,140,105,107,116
215,217,137,84,317,160,149,119,140,105,107,118
214,216,136,90,319,158,355,117,346,106,123,117
214,215,138,93,320,155,1,115,348,108,125,122
213,213,137,95,318,153,10,112,347,109,129,121
212,213,137,98,310,152,13,111,346,110,132,125
211,212,136,98,313,151,9,110,341,110,135,124
217,211,136,98,315,150,15,109,339,109,137,123
215,223,135,98,318,150,14,108,336,109,139,124
212,224,135,98,320,149,13,107,335,108,139,124
210,213,136,98,322,149,14,105,334,108,127,124
215,214,136,97,328,149,6,104,335,108,128,123
214,216,140,97,332,148,26,102,337,107,140,121
212,217,140,96,337,148,22,100,346,102,141,120
209,217,140,95,341,146,21,99,348,103,153,119
206,216,141,94,99,144,21,114,350,105,154,118
204,226,141,93,97,143,20,137,350,107,148,117
202,225,141,91,95,141,20,145,352,108,151,117
199,223,141,89,93,139,19,137,354,109,150,118
196,221,149,91,91,136,21,141,357,109,154,151
193,231,150,90,88,133,21,143,1,109,157,145
191,231,150,89,78,128,21,144,5,108,158,151
188,230,150,89,78,126,21,127,4,105,158,147
189,239,150,79,78,125,23,111,9,103,157,152
186,243,150,81,80,125,23,111,15,101,157,157
183,259,150,82,80,126,23,110,15,98,157,161
180,270,149,82,82,124,23,110,18,88,157,157
178,279,148,82,83,125,23,108,329,86,156,158
175,287,157,82,83,128,23,107,307,84,155,158
173,294,14,81,84,131,23,106,295,81,154,157
